transaction_id,transaction_date,branch_id,branch_name,city,region,customer_id,customer_age_group,customer_gender,product_id,product_name,category,brand,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TX000137,2023-01-09,BR008,City Hub,Sihanoukville,South,CUS03933,35-44,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,5,$17.99,10%,$80.96,$59.86,$21.10,Mobile Payment
TX000138,2023-01-09,BR001,Central Mall,Phnom Penh,Central,CUS02701,25-34,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,1,$52.99,0%,$52.99,$38.77,$14.22,Cash
TX000139,2023-01-10,BR002,Downtown Plaza,Phnom Penh,Central,CUS00889,25-34,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,2,$23.99,0%,$47.98,$38.12,$9.86,Cash
TX000140,2023-01-10,BR006,East Square,Kratie,East,CUS01350,35-44,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,1,$89.99,15%,$76.49,$61.19,$15.30,Credit Card
TX000141,2023-01-10,BR001,Central Mall,Phnom Penh,Central,CUS02237,25-34,Male,PRD0003,Laptop Pro 14,Electronics,Voltek,1,$680.99,15%,$578.84,$382.38,$196.46,Credit Card
TX000142,2023-01-10,BR001,Central Mall,Phnom Penh,Central,CUS03700,25-34,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,8,$16.99,5%,$129.12,$94.81,$34.31,Credit Card
TX000143,2023-01-10,BR001,Central Mall,Phnom Penh,Central,CUS03383,18-24,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,5,$21.99,15%,$93.46,$66.16,$27.30,Credit Card
TX000144,2023-01-10,BR001,Central Mall,Phnom Penh,Central,CUS01330,18-24,Male,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,5,$4.99,10%,$22.46,$13.48,$8.98,Debit Card
TX000145,2023-01-10,BR004,North Point,Battambang,North,CUS02884,25-34,Female,PRD0033,Sunscreen SPF50,Beauty,PureSkin,2,$23.99,10%,$43.18,$36.68,$6.50,Debit Card
TX000146,2023-01-10,BR003,Riverside Center,Siem Reap,North,CUS00013,45-54,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,5,$16.99,0%,$84.95,$71.46,$13.49,Credit Card
TX000147,2023-01-10,BR007,West Gate,Pursat,West,CUS01479,55+,Male,PRD0026,Storage Organizer Box,Home Living,TidyLiving,3,$63.99,10%,$172.77,$128.45,$44.32,Debit Card
TX000148,2023-01-11,BR008,City Hub,Sihanoukville,South,CUS03554,35-44,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,4,$241.99,10%,$871.16,$607.42,$263.74,Credit Card
TX000149,2023-01-11,BR005,South Market,Kampot,South,CUS00646,55+,Male,PRD0030,Facial Cleanser,Beauty,GlowLab,2,$48.99,0%,$97.98,$54.27,$43.71,Credit Card
TX000150,2023-01-11,BR002,Downtown Plaza,Phnom Penh,Central,CUS01561,45-54,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,2,$11.99,20%,$19.18,$12.02,$7.16,Cash
TX000151,2023-01-11,BR004,North Point,Battambang,North,CUS00009,35-44,Male,PRD0019,Summer Sandals,Fashion,StrideOn,3,$129.99,10%,$350.97,$268.82,$82.15,Mobile Payment
TX000152,2023-01-11,BR004,North Point,Battambang,North,CUS00091,45-54,Male,PRD0006,Tablet Air 10,Electronics,Voltek,2,$861.99,0%,"$1,723.98","$1,329.40",$394.58,Credit Card
TX000153,2023-01-11,BR006,East Square,Kratie,East,CUS00619,45-54,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,5,$117.99,0%,$589.95,$456.62,$133.33,Credit Card
TX000154,2023-01-11,BR001,Central Mall,Phnom Penh,Central,CUS00425,55+,Male,PRD0030,Facial Cleanser,Beauty,GlowLab,1,$43.99,0%,$43.99,$26.80,$17.19,Cash
TX000155,2023-01-11,BR003,Riverside Center,Siem Reap,North,CUS02097,35-44,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,2,$203.99,15%,$346.78,$231.51,$115.27,Cash
TX000156,2023-01-11,BR003,Riverside Center,Siem Reap,North,CUS03779,18-24,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,2,$19.99,0%,$39.98,$27.01,$12.97,Cash
TX000157,2023-01-12,BR008,City Hub,Sihanoukville,South,CUS00347,45-54,Female,PRD0010,Smartwatch S2,Electronics,NexGear,1,$414.99,10%,$373.49,$234.39,$139.10,Mobile Payment
TX000158,2023-01-12,BR003,Riverside Center,Siem Reap,North,CUS03665,35-44,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,7,$22.99,0%,$160.93,$115.15,$45.78,Debit Card
TX000159,2023-01-12,BR003,Riverside Center,Siem Reap,North,CUS02800,55+,Female,PRD0023,LED Desk Lamp,Home Living,BrightHome,1,$291.99,5%,$277.39,$235.34,$42.05,Credit Card
TX000160,2023-01-12,BR005,South Market,Kampot,South,CUS00735,55+,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,2,$60.99,5%,$115.88,$81.08,$34.80,Mobile Payment
TX000161,2023-01-12,BR002,Downtown Plaza,Phnom Penh,Central,CUS01281,18-24,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$56.99,0%,$113.98,$96.27,$17.71,Mobile Payment
TX000162,2023-01-12,BR006,East Square,Kratie,East,CUS00852,45-54,Male,PRD0016,Running Sneakers,Fashion,StrideOn,3,$43.99,5%,$125.37,$76.07,$49.30,Debit Card
TX000163,2023-01-12,BR004,North Point,Battambang,North,CUS03353,35-44,Male,PRD0060,School Backpack,Stationery,CarryAll,5,$3.49,20%,$13.96,$10.49,$3.47,Mobile Payment
TX000164,2023-01-12,BR008,City Hub,Sihanoukville,South,CUS03051,18-24,Male,PRD0027,Blackout Curtain Set,Home Living,CozyNest,3,$152.99,0%,$458.97,$259.36,$199.61,Credit Card
TX000165,2023-01-12,BR003,Riverside Center,Siem Reap,North,CUS01344,45-54,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,3,$22.99,0%,$68.97,$55.62,$13.35,Debit Card
TX000166,2023-01-12,BR002,Downtown Plaza,Phnom Penh,Central,CUS00223,18-24,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,1,$102.99,10%,$92.69,$66.49,$26.20,Mobile Payment
TX000167,2023-01-12,BR006,East Square,Kratie,East,CUS00734,18-24,Female,PRD0009,Digital Camera Z2,Electronics,ClearView,4,$148.99,25%,$446.97,$272.67,$174.30,Credit Card
TX000168,2023-01-12,BR007,West Gate,Pursat,West,CUS02638,25-34,Female,PRD0010,Smartwatch S2,Electronics,NexGear,2,$424.99,30%,$594.99,$385.31,$209.68,Mobile Payment
TX000169,2023-01-12,BR007,West Gate,Pursat,West,CUS00380,55+,Male,PRD0034,Shampoo 400ml,Beauty,GlowLab,1,$27.99,5%,$26.59,$18.64,$7.95,Cash
TX000170,2023-01-12,BR003,Riverside Center,Siem Reap,North,CUS02259,18-24,Female,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,4,$18.99,0%,$75.96,$54.81,$21.15,Cash
TX000171,2023-01-13,BR001,Central Mall,Phnom Penh,Central,CUS02597,25-34,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,2,$117.99,10%,$212.38,$134.71,$77.67,Mobile Payment
TX000172,2023-01-13,BR001,Central Mall,Phnom Penh,Central,CUS02884,25-34,Female,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,6,$20.99,20%,$100.75,$69.34,$31.41,Cash
TX000173,2023-01-13,BR001,Central Mall,Phnom Penh,Central,CUS00537,25-34,Female,PRD0027,Blackout Curtain Set,Home Living,CozyNest,3,$127.99,5%,$364.77,$289.31,$75.46,Cash
TX000174,2023-01-13,BR008,City Hub,Sihanoukville,South,CUS01991,25-34,Male,PRD0020,Silk Scarf,Fashion,Belle Mode,3,$81.99,0%,$245.97,$186.63,$59.34,Debit Card
TX000175,2023-01-13,BR006,East Square,Kratie,East,CUS01991,25-34,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,6,$7.99,15%,$40.75,$33.29,$7.46,Credit Card
TX000176,2023-01-13,BR001,Central Mall,Phnom Penh,Central,CUS03535,25-34,Male,PRD0045,Badminton Racket,Sports,ActivePro,3,$196.99,20%,$472.78,$266.49,$206.29,Cash
TX000177,2023-01-13,BR003,Riverside Center,Siem Reap,North,CUS02010,25-34,Male,PRD0009,Digital Camera Z2,Electronics,ClearView,1,$154.99,25%,$116.24,$94.32,$21.92,Debit Card
TX000178,2023-01-13,BR002,Downtown Plaza,Phnom Penh,Central,CUS01799,18-24,Female,PRD0043,Cycling Helmet,Sports,RideSafe,2,$162.99,5%,$309.68,$257.07,$52.61,Debit Card
TX000179,2023-01-13,BR003,Riverside Center,Siem Reap,North,CUS00528,35-44,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,5,$5.99,0%,$29.95,$17.15,$12.80,Credit Card
TX000180,2023-01-13,BR003,Riverside Center,Siem Reap,North,CUS02912,35-44,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,3,$238.99,25%,$537.73,$325.16,$212.57,Cash
TX000181,2023-01-13,BR003,Riverside Center,Siem Reap,North,CUS02621,25-34,Male,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,2,$206.99,20%,$331.18,$278.58,$52.60,Cash
TX000182,2023-01-13,BR004,North Point,Battambang,North,CUS03002,18-24,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,0%,$5.00,$2.97,$2.03,Cash
TX000183,2023-01-14,BR001,Central Mall,Phnom Penh,Central,CUS02758,25-34,Female,PRD0026,Storage Organizer Box,Home Living,TidyLiving,1,$61.99,15%,$52.69,$32.07,$20.62,Cash
TX000184,2023-01-14,BR001,Central Mall,Phnom Penh,Central,CUS03679,55+,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,3,$118.99,0%,$356.97,$300.95,$56.02,Debit Card
TX000185,2023-01-14,BR003,Riverside Center,Siem Reap,North,CUS03686,25-34,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,4,$3.99,0%,$15.96,$10.56,$5.40,Cash
TX000186,2023-01-14,BR006,East Square,Kratie,East,CUS01360,45-54,Female,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,4,$12.99,10%,$46.76,$34.21,$12.55,Cash
TX000187,2023-01-14,BR004,North Point,Battambang,North,CUS00799,55+,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$98.99,15%,$168.28,$141.35,$26.93,Credit Card
TX000188,2023-01-14,BR002,Downtown Plaza,Phnom Penh,Central,CUS03893,18-24,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,3,$198.99,0%,$596.97,$495.03,$101.94,Debit Card
TX000189,2023-01-14,BR002,Downtown Plaza,Phnom Penh,Central,CUS02982,18-24,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$752.99,30%,$527.09,$369.40,$157.69,Debit Card
TX000190,2023-01-14,BR008,City Hub,Sihanoukville,South,CUS04088,18-24,Male,PRD0033,Sunscreen SPF50,Beauty,PureSkin,2,$24.99,30%,$34.99,$25.81,$9.18,Mobile Payment
TX000191,2023-01-14,BR001,Central Mall,Phnom Penh,Central,CUS02097,35-44,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,3,$95.99,0%,$287.97,$236.02,$51.95,Cash
TX000192,2023-01-14,BR003,Riverside Center,Siem Reap,North,CUS04042,35-44,Female,PRD0055,Fresh Milk 1L,Grocery,DairyBest,6,$20.99,0%,$125.94,$78.69,$47.25,Credit Card
TX000193,2023-01-14,BR003,Riverside Center,Siem Reap,North,CUS00526,35-44,Male,PRD0058,Notebook A5,Stationery,PaperPlus,2,$11.99,10%,$21.58,$14.97,$6.61,Cash
TX000194,2023-01-14,BR002,Downtown Plaza,Phnom Penh,Central,CUS02510,35-44,Male,PRD0001,Smartphone X10,Electronics,Voltek,2,$646.99,0%,"$1,293.98",$738.80,$555.18,Debit Card
TX000195,2023-01-14,BR003,Riverside Center,Siem Reap,North,CUS02097,35-44,Female,PRD0061,Highlighter Set,Stationery,WriteWell,5,$14.99,20%,$59.96,$35.21,$24.75,Credit Card
TX000196,2023-01-14,BR001,Central Mall,Phnom Penh,Central,CUS00015,18-24,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,1,$119.99,20%,$95.99,$54.90,$41.09,Debit Card
TX000197,2023-01-14,BR001,Central Mall,Phnom Penh,Central,CUS00845,25-34,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,1,$62.99,10%,$56.69,$45.59,$11.10,Cash
TX000198,2023-01-14,BR004,North Point,Battambang,North,CUS00658,45-54,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,4,$3.49,15%,$11.87,$7.66,$4.21,Debit Card
TX000199,2023-01-14,BR001,Central Mall,Phnom Penh,Central,CUS00254,35-44,Female,PRD0028,Electric Kettle,Home Living,HomeCraft,2,$26.99,5%,$51.28,$35.21,$16.07,Cash
TX000200,2023-01-15,BR001,Central Mall,Phnom Penh,Central,CUS03980,25-34,Male,PRD0003,Laptop Pro 14,Electronics,Voltek,2,$736.99,0%,"$1,473.98","$1,093.40",$380.58,Debit Card
TX000201,2023-01-15,BR006,East Square,Kratie,East,CUS04059,18-24,Female,PRD0004,Smart TV 43in,Electronics,ClearView,2,$672.99,5%,"$1,278.68","$1,061.24",$217.44,Debit Card
TX000202,2023-01-15,BR002,Downtown Plaza,Phnom Penh,Central,CUS03744,45-54,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,4,$97.99,5%,$372.36,$224.89,$147.47,Mobile Payment
TX000203,2023-01-15,BR002,Downtown Plaza,Phnom Penh,Central,CUS04160,25-34,Female,PRD0060,School Backpack,Stationery,CarryAll,3,$2.99,0%,$8.97,$6.52,$2.45,Cash
TX000204,2023-01-15,BR007,West Gate,Pursat,West,CUS03519,55+,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,1,$87.99,10%,$79.19,$65.77,$13.42,Credit Card
TX000205,2023-01-15,BR007,West Gate,Pursat,West,CUS03929,45-54,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,2,$121.99,5%,$231.78,$148.28,$83.50,Credit Card
TX000206,2023-01-15,BR001,Central Mall,Phnom Penh,Central,CUS00868,18-24,Female,PRD0061,Highlighter Set,Stationery,WriteWell,5,$13.99,0%,$69.95,$56.38,$13.57,Credit Card
TX000207,2023-01-15,BR008,City Hub,Sihanoukville,South,CUS01119,18-24,Female,PRD0036,Hair Serum,Beauty,GlowLab,2,$17.99,0%,$35.98,$25.84,$10.14,Cash
TX000208,2023-01-15,BR002,Downtown Plaza,Phnom Penh,Central,CUS03635,25-34,Female,PRD0065,Desk Organizer,Stationery,CarryAll,5,$13.99,0%,$69.95,$50.45,$19.50,Debit Card
TX000209,2023-01-15,BR001,Central Mall,Phnom Penh,Central,CUS02052,25-34,Male,PRD0025,Memory Foam Pillow,Home Living,CozyNest,1,$209.99,15%,$178.49,$126.93,$51.56,Cash
TX000210,2023-01-15,BR006,East Square,Kratie,East,CUS03003,35-44,Male,PRD0046,Resistance Bands Set,Sports,FitGear,2,$195.99,10%,$352.78,$266.59,$86.19,Mobile Payment
TX000211,2023-01-15,BR007,West Gate,Pursat,West,CUS02365,25-34,Male,PRD0065,Desk Organizer,Stationery,CarryAll,2,$14.99,0%,$29.98,$22.34,$7.64,Debit Card
TX000212,2023-01-15,BR003,Riverside Center,Siem Reap,North,CUS01348,35-44,Male,PRD0065,Desk Organizer,Stationery,CarryAll,3,$14.99,0%,$44.97,$26.09,$18.88,Credit Card
TX000213,2023-01-15,BR004,North Point,Battambang,North,CUS01262,35-44,Female,PRD0018,Formal Shirt,Fashion,Denim Co,5,$15.99,10%,$71.96,$53.34,$18.62,Cash
TX000214,2023-01-15,BR008,City Hub,Sihanoukville,South,CUS03162,18-24,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,4,$20.99,0%,$83.96,$71.26,$12.70,Credit Card
TX000215,2023-01-16,BR001,Central Mall,Phnom Penh,Central,CUS02233,25-34,Male,PRD0036,Hair Serum,Beauty,GlowLab,1,$15.99,5%,$15.19,$9.62,$5.57,Cash
TX000216,2023-01-16,BR006,East Square,Kratie,East,CUS01587,45-54,Female,PRD0018,Formal Shirt,Fashion,Denim Co,4,$16.99,0%,$67.96,$41.17,$26.79,Debit Card
TX000217,2023-01-16,BR007,West Gate,Pursat,West,CUS02613,35-44,Male,PRD0007,Gaming Mouse RGB,Electronics,NexGear,1,$673.99,0%,$673.99,$487.24,$186.75,Debit Card
TX000218,2023-01-16,BR002,Downtown Plaza,Phnom Penh,Central,CUS01851,25-34,Male,PRD0036,Hair Serum,Beauty,GlowLab,3,$16.99,20%,$40.78,$28.57,$12.21,Credit Card
TX000219,2023-01-16,BR001,Central Mall,Phnom Penh,Central,CUS02040,18-24,Female,PRD0010,Smartwatch S2,Electronics,NexGear,1,$368.99,25%,$276.74,$216.33,$60.41,Cash
TX000220,2023-01-16,BR002,Downtown Plaza,Phnom Penh,Central,CUS02855,25-34,Female,PRD0060,School Backpack,Stationery,CarryAll,1,$3.49,0%,$3.49,$2.06,$1.43,Credit Card
TX000221,2023-01-16,BR002,Downtown Plaza,Phnom Penh,Central,CUS01991,25-34,Male,PRD0016,Running Sneakers,Fashion,StrideOn,3,$40.99,25%,$92.23,$67.10,$25.13,Cash
TX000222,2023-01-16,BR002,Downtown Plaza,Phnom Penh,Central,CUS03989,35-44,Female,PRD0031,Moisturizing Cream,Beauty,PureSkin,2,$48.99,20%,$78.38,$51.86,$26.52,Cash
TX000223,2023-01-17,BR002,Downtown Plaza,Phnom Penh,Central,CUS02074,35-44,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,2,$12.99,25%,$19.48,$11.62,$7.86,Mobile Payment
TX000224,2023-01-17,BR001,Central Mall,Phnom Penh,Central,CUS04041,18-24,Female,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,1,$68.99,0%,$68.99,$40.83,$28.16,Cash
TX000225,2023-01-17,BR007,West Gate,Pursat,West,CUS03571,45-54,Male,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,1,$10.99,30%,$7.69,$5.27,$2.42,Mobile Payment
TX000226,2023-01-17,BR001,Central Mall,Phnom Penh,Central,CUS03739,25-34,Male,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,1,$106.99,0%,$106.99,$61.90,$45.09,Credit Card
TX000227,2023-01-17,BR008,City Hub,Sihanoukville,South,CUS03240,45-54,Male,PRD0019,Summer Sandals,Fashion,StrideOn,5,$122.99,0%,$614.95,$383.22,$231.73,Cash
TX000228,2023-01-17,BR006,East Square,Kratie,East,CUS02563,55+,Male,PRD0043,Cycling Helmet,Sports,RideSafe,3,$160.99,5%,$458.82,$291.22,$167.60,Debit Card
TX000229,2023-01-17,BR006,East Square,Kratie,East,CUS02235,18-24,Female,PRD0062,Sketchbook,Stationery,PaperPlus,2,$9.99,0%,$19.98,$13.47,$6.51,Credit Card
TX000230,2023-01-17,BR006,East Square,Kratie,East,CUS02317,35-44,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,4,$5.99,0%,$23.96,$16.56,$7.40,Credit Card
TX000231,2023-01-17,BR006,East Square,Kratie,East,CUS00886,35-44,Female,PRD0028,Electric Kettle,Home Living,HomeCraft,1,$23.99,10%,$21.59,$12.37,$9.22,Credit Card
TX000232,2023-01-17,BR001,Central Mall,Phnom Penh,Central,CUS00937,25-34,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,5,$3.99,0%,$19.95,$11.65,$8.30,Credit Card
TX000233,2023-01-17,BR002,Downtown Plaza,Phnom Penh,Central,CUS00136,18-24,Female,PRD0065,Desk Organizer,Stationery,CarryAll,2,$13.99,20%,$22.38,$13.77,$8.61,Debit Card
TX000234,2023-01-18,BR003,Riverside Center,Siem Reap,North,CUS03146,18-24,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,3,$128.99,15%,$328.92,$202.80,$126.12,Mobile Payment
TX000235,2023-01-18,BR005,South Market,Kampot,South,CUS00534,35-44,Female,PRD0065,Desk Organizer,Stationery,CarryAll,2,$13.99,5%,$26.58,$21.14,$5.44,Cash
TX000236,2023-01-18,BR001,Central Mall,Phnom Penh,Central,CUS02469,25-34,Male,PRD0034,Shampoo 400ml,Beauty,GlowLab,3,$27.99,20%,$67.18,$46.53,$20.65,Cash
TX000237,2023-01-18,BR004,North Point,Battambang,North,CUS00584,35-44,Female,PRD0058,Notebook A5,Stationery,PaperPlus,2,$11.99,30%,$16.79,$13.20,$3.59,Credit Card
TX000238,2023-01-18,BR007,West Gate,Pursat,West,CUS00270,25-34,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,7,$4.99,5%,$33.18,$25.18,$8.00,Mobile Payment
TX000239,2023-01-18,BR007,West Gate,Pursat,West,CUS02241,55+,Male,PRD0019,Summer Sandals,Fashion,StrideOn,1,$114.99,0%,$114.99,$82.76,$32.23,Mobile Payment
TX000240,2023-01-18,BR005,South Market,Kampot,South,CUS03668,55+,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,3,$75.99,0%,$227.97,$177.04,$50.93,Mobile Payment
TX000241,2023-01-18,BR008,City Hub,Sihanoukville,South,CUS01572,55+,Female,PRD0040,Running Shoes,Sports,ActivePro,2,$158.99,0%,$317.98,$177.91,$140.07,Cash
TX000242,2023-01-18,BR002,Downtown Plaza,Phnom Penh,Central,CUS03867,35-44,Female,PRD0001,Smartphone X10,Electronics,Voltek,1,$744.99,0%,$744.99,$557.69,$187.30,Credit Card
TX000243,2023-01-18,BR001,Central Mall,Phnom Penh,Central,CUS00047,25-34,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,4,$22.99,0%,$91.96,$70.77,$21.19,Credit Card
TX000244,2023-01-18,BR005,South Market,Kampot,South,CUS02002,25-34,Female,PRD0029,Wall Clock,Home Living,BrightHome,3,$53.99,5%,$153.87,$91.76,$62.11,Cash
TX000245,2023-01-19,BR002,Downtown Plaza,Phnom Penh,Central,CUS00623,25-34,Female,PRD0009,Digital Camera Z2,Electronics,ClearView,1,$167.99,10%,$151.19,$87.76,$63.43,Debit Card
TX000246,2023-01-19,BR005,South Market,Kampot,South,CUS01397,55+,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,4,$19.99,5%,$75.96,$62.70,$13.26,Cash
TX000247,2023-01-19,BR008,City Hub,Sihanoukville,South,CUS00095,18-24,Female,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,7,$16.99,30%,$83.25,$66.18,$17.07,Debit Card
TX000248,2023-01-19,BR002,Downtown Plaza,Phnom Penh,Central,CUS00144,25-34,Female,PRD0004,Smart TV 43in,Electronics,ClearView,2,$606.99,5%,"$1,153.28",$979.71,$173.57,Cash
TX000249,2023-01-19,BR008,City Hub,Sihanoukville,South,CUS02981,18-24,Male,PRD0020,Silk Scarf,Fashion,Belle Mode,2,$88.99,0%,$177.98,$102.89,$75.09,Debit Card
TX000250,2023-01-19,BR006,East Square,Kratie,East,CUS02754,25-34,Female,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,6,$8.99,0%,$53.94,$35.29,$18.65,Debit Card
TX000251,2023-01-19,BR008,City Hub,Sihanoukville,South,CUS00915,55+,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,4,$62.99,0%,$251.96,$180.97,$70.99,Cash
TX000252,2023-01-20,BR001,Central Mall,Phnom Penh,Central,CUS03786,25-34,Male,PRD0003,Laptop Pro 14,Electronics,Voltek,1,$749.99,0%,$749.99,$503.63,$246.36,Debit Card
TX000253,2023-01-20,BR002,Downtown Plaza,Phnom Penh,Central,CUS02884,25-34,Female,PRD0061,Highlighter Set,Stationery,WriteWell,3,$15.99,0%,$47.97,$27.73,$20.24,Cash
TX000254,2023-01-20,BR004,North Point,Battambang,North,CUS01499,35-44,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,1,$241.99,0%,$241.99,$173.99,$68.00,Cash
TX000255,2023-01-20,BR001,Central Mall,Phnom Penh,Central,CUS01804,18-24,Male,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,4,$10.99,5%,$41.76,$25.19,$16.57,Mobile Payment
TX000256,2023-01-20,BR003,Riverside Center,Siem Reap,North,CUS01289,55+,Female,PRD0038,Body Lotion,Beauty,PureSkin,3,$29.99,0%,$89.97,$57.84,$32.13,Credit Card
TX000257,2023-01-20,BR004,North Point,Battambang,North,CUS03518,25-34,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,1,$3.99,20%,$3.19,$2.47,$0.72,Cash
TX000258,2023-01-20,BR003,Riverside Center,Siem Reap,North,CUS02097,35-44,Female,PRD0030,Facial Cleanser,Beauty,GlowLab,2,$51.99,10%,$93.58,$78.90,$14.68,Mobile Payment
TX000259,2023-01-20,BR008,City Hub,Sihanoukville,South,CUS00572,45-54,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,4,$4.99,15%,$16.97,$11.72,$5.25,Cash
TX000260,2023-01-20,BR004,North Point,Battambang,North,CUS00888,35-44,Female,PRD0058,Notebook A5,Stationery,PaperPlus,6,$11.99,5%,$68.34,$58.04,$10.30,Debit Card
TX000261,2023-01-20,BR001,Central Mall,Phnom Penh,Central,CUS01308,55+,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$50.99,0%,$101.98,$70.71,$31.27,Debit Card
TX000262,2023-01-20,BR004,North Point,Battambang,North,CUS01785,25-34,Male,PRD0003,Laptop Pro 14,Electronics,Voltek,1,$659.99,0%,$659.99,$453.72,$206.27,Mobile Payment
TX000263,2023-01-20,BR005,South Market,Kampot,South,CUS02521,55+,Female,PRD0045,Badminton Racket,Sports,ActivePro,1,$194.99,0%,$194.99,$125.97,$69.02,Cash
TX000264,2023-01-20,BR006,East Square,Kratie,East,CUS04052,35-44,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,7,$17.99,0%,$125.93,$102.53,$23.40,Credit Card
TX000265,2023-01-20,BR003,Riverside Center,Siem Reap,North,CUS01134,25-34,Male,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,3,$105.99,0%,$317.97,$191.15,$126.82,Cash
TX000266,2023-01-20,BR001,Central Mall,Phnom Penh,Central,CUS01457,18-24,Male,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,2,$4.49,20%,$7.18,$5.61,$1.57,Cash
TX000267,2023-01-20,BR002,Downtown Plaza,Phnom Penh,Central,CUS00095,18-24,Female,PRD0018,Formal Shirt,Fashion,Denim Co,3,$15.99,0%,$47.97,$28.82,$19.15,Cash
TX000268,2023-01-21,BR006,East Square,Kratie,East,CUS01663,25-34,Female,PRD0004,Smart TV 43in,Electronics,ClearView,1,$665.99,0%,$665.99,$401.70,$264.29,Cash
TX000269,2023-01-21,BR002,Downtown Plaza,Phnom Penh,Central,CUS02840,45-54,Male,PRD0019,Summer Sandals,Fashion,StrideOn,2,$127.99,0%,$255.98,$168.69,$87.29,Credit Card
TX000270,2023-01-21,BR001,Central Mall,Phnom Penh,Central,CUS04045,25-34,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,2,$133.99,0%,$267.98,$177.84,$90.14,Debit Card
TX000271,2023-01-21,BR003,Riverside Center,Siem Reap,North,CUS03133,18-24,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,1,$208.99,20%,$167.19,$135.67,$31.52,Cash
TX000272,2023-01-21,BR004,North Point,Battambang,North,CUS00503,35-44,Male,PRD0025,Memory Foam Pillow,Home Living,CozyNest,1,$232.99,10%,$209.69,$131.08,$78.61,Mobile Payment
